Likelihood | Class | Feature
2.0 | 0 | the webbrowser control
2.0 | 0 | you try to
2.0 | 0 | com forums app
2.0 | 0 | forums app platform
2.0 | 0 | app platform suggestions
2.0 | 0 | i have is
2.0 | 0 | NOT_on NOT_windows NOT_phone
2.0 | 0 | the notification area
2.0 | 0 | to deal with
2.0 | 0 | to take the
2.0 | 0 | which would be
2.0 | 0 | even though it
2.0 | 0 | i could only
2.0 | 0 | only way to
2.0 | 0 | is very limited
2.0 | 0 | to the last
2.0 | 0 | the last item
2.0 | 0 | the control is
2.0 | 0 | takes you to
2.0 | 0 | however there is
2.0 | 0 | is still a
2.0 | 0 | plugged in to
2.0 | 0 | is currently no
2.0 | 0 | missing from the
2.0 | 0 | why is it
2.0 | 0 | it impossible to
2.0 | 0 | on ios and
2.0 | 0 | is the most
2.0 | 0 | most important feature
2.0 | 0 | work if the
2.0 | 0 | at the end
2.0 | 0 | that will allow
2.0 | 0 | this option is
2.0 | 0 | publish an app
2.0 | 0 | i am developing
2.0 | 0 | to play the
2.0 | 0 | NOT_i NOT_want NOT_to
2.0 | 0 | my mapitemscontrol name
2.0 | 0 | itemssource binding aisa
2.0 | 0 | binding aisa my
2.0 | 0 | aisa my mapitemscontrol
2.0 | 0 | buy windows phone
2.0 | 0 | think that if
2.0 | 0 | windows phone then
2.0 | 0 | are not NOT_available
2.0 | 0 | of the most
2.0 | 0 | what happens when
2.0 | 0 | listed in the
2.0 | 0 | is a lot
2.0 | 0 | contacts read write
2.0 | 0 | to download and
2.0 | 0 | section of the
2.0 | 0 | so when i
2.0 | 0 | i click the
2.0 | 0 | we do not
2.0 | 0 | NOT_able NOT_to NOT_get
2.0 | 0 | game in the
2.0 | 0 | can do it
2.0 | 0 | a great app
2.0 | 0 | NOT_sure NOT_if NOT_this
2.0 | 0 | of my apps
2.0 | 0 | i am concerned
2.0 | 0 | on the iphone
2.0 | 0 | the iphone and
2.0 | 0 | rather than the
2.0 | 0 | i was forced
2.0 | 0 | was forced to
2.0 | 0 | is the best
2.0 | 0 | no NOT_way NOT_for
2.0 | 0 | my windows phone
2.0 | 0 | or disable the
2.0 | 0 | disable the feature
2.0 | 0 | will allow us
2.0 | 0 | will be an
2.0 | 0 | not NOT_have NOT_any
2.0 | 0 | by using the
2.0 | 0 | the idea of
2.0 | 0 | features that are
2.0 | 0 | in the device
2.0 | 0 | there does not
2.0 | 0 | NOT_to NOT_be NOT_a
2.0 | 0 | NOT_be NOT_a NOT_way
2.0 | 0 | i know of
2.0 | 0 | even if it
2.0 | 0 | did not NOT_have
2.0 | 0 | found a problem
2.0 | 0 | style head body
2.0 | 0 | head body div
2.0 | 0 | div class content
2.0 | 0 | class content div
2.0 | 0 | content div div
2.0 | 0 | controls do not
2.0 | 0 | to flv a
2.0 | 0 | flv a strong
2.0 | 0 | have a great
2.0 | 0 | lot of people
2.0 | 0 | you can also
2.0 | 0 | do not NOT_want
2.0 | 0 | i thought i
2.0 | 0 | search for the
2.0 | 0 | com visualstudio feedback
2.0 | 0 | visualstudio feedback details
2.0 | 0 | and use the
2.0 | 0 | to leverage the
2.0 | 0 | then you have
2.0 | 0 | you have no
2.0 | 0 | does not NOT_contain
2.0 | 0 | be a bug
2.0 | 0 | button is pressed
2.0 | 0 | an app by
2.0 | 0 | NOT_to NOT_have NOT_an
2.0 | 0 | want to make
2.0 | 0 | no NOT_possibility NOT_to
2.0 | 0 | is not NOT_listed
2.0 | 0 | to save it
2.0 | 0 | with a different
2.0 | 0 | up all the
2.0 | 0 | the marketplace app
2.0 | 0 | very easy to
2.0 | 0 | if the server
2.0 | 0 | with the search
2.0 | 0 | we are currently
2.0 | 0 | say you have
2.0 | 0 | b and c
2.0 | 0 | different versions of
2.0 | 0 | versions of a
2.0 | 0 | would use a
2.0 | 0 | assembly binding redirection
2.0 | 0 | all versions of
2.0 | 0 | my english is
2.0 | 0 | this is also
2.0 | 0 | my ipad and
2.0 | 0 | i really have
2.0 | 0 | only works on
2.0 | 0 | i find that
2.0 | 0 | the icon of
2.0 | 0 | the choice of
2.0 | 0 | to a web
2.0 | 0 | especially as the
2.0 | 0 | back and forth
2.0 | 0 | and i don't
2.0 | 0 | a new live
2.0 | 0 | and an app
2.0 | 0 | to call a
2.0 | 0 | a ui to
2.0 | 0 | it seems that
2.0 | 0 | a good start
2.0 | 0 | to the device
2.0 | 0 | i cannot delete
2.0 | 0 | but if the
2.0 | 0 | to be very
2.0 | 0 | on the more
2.0 | 0 | a link in
2.0 | 0 | feature is very
2.0 | 0 | device and the
2.0 | 0 | shows the message
2.0 | 0 | access to a
2.0 | 0 | this idea could
2.0 | 0 | need to create
2.0 | 0 | to play music
2.0 | 0 | state of the
2.0 | 0 | on android and
2.0 | 0 | i am a
2.0 | 0 | can fix this
2.0 | 0 | when dealing with
2.0 | 0 | don't need to
2.0 | 0 | it is needed
2.0 | 0 | a single package
2.0 | 0 | the user could
2.0 | 0 | current version of
2.0 | 0 | of the platform
2.0 | 0 | how to do
2.0 | 0 | if you entered
2.0 | 0 | make use of
2.0 | 0 | as they are
2.0 | 0 | app that needs
2.0 | 0 | that needs to
2.0 | 0 | currently this is
2.0 | 0 | not NOT_possible NOT_because
2.0 | 0 | and easy to
2.0 | 0 | for users to
2.0 | 0 | a phone that
2.0 | 0 | a user wants
2.0 | 0 | ios and droid
2.0 | 0 | screen real estate
2.0 | 0 | it is really
2.0 | 0 | if you try
2.0 | 0 | the new dashboard
2.0 | 0 | if we try
2.0 | 0 | we try to
2.0 | 0 | try to save
2.0 | 0 | to save an
2.0 | 0 | scroll to the
2.0 | 0 | to the default
2.0 | 0 | do this in
2.0 | 0 | and are now
2.0 | 0 | i create a
2.0 | 0 | shows up in
2.0 | 0 | is not NOT_showing
2.0 | 0 | would allow us
2.0 | 0 | in the next
2.0 | 0 | the web and
2.0 | 0 | is a security
2.0 | 0 | apps that use
2.0 | 0 | the emulator is
2.0 | 0 | it is because
2.0 | 0 | is because the
2.0 | 0 | one for windows
2.0 | 0 | the app gets
2.0 | 0 | and still have
2.0 | 0 | the apps are
2.0 | 0 | com store apps
2.0 | 0 | announcements for windows
2.0 | 0 | can be found
2.0 | 0 | i see that
2.0 | 0 | us store apps
2.0 | 0 | it allows the
2.0 | 0 | from the web
2.0 | 0 | we have no
2.0 | 0 | example of the
2.0 | 0 | the app name
2.0 | 0 | then it is
2.0 | 0 | control is the
2.0 | 0 | with the new
2.0 | 0 | the issue here
2.0 | 0 | in the title
2.0 | 0 | one simple example
2.0 | 0 | on this issue
2.0 | 0 | on a small
2.0 | 0 | a small button
2.0 | 0 | to keep the
2.0 | 0 | with one hand
2.0 | 0 | our app would
2.0 | 0 | that if i
2.0 | 0 | using the same
2.0 | 0 | is a simple
2.0 | 0 | com announcements application
2.0 | 0 | announcements application state
2.0 | 0 | application state part
2.0 | 0 | found in wpf
2.0 | 0 | a c b
2.0 | 0 | b a n
2.0 | 0 | is difficult to
2.0 | 0 | the question is
2.0 | 0 | working on this
2.0 | 0 | NOT_available NOT_on NOT_windows
2.0 | 0 | a new browser
2.0 | 0 | will allow the
2.0 | 0 | one has to
2.0 | 0 | to find the
2.0 | 0 | example of this
2.0 | 0 | in windows and
2.0 | 0 | leave your feedback
2.0 | 0 | i have already
2.0 | 0 | dev center store
2.0 | 0 | return and white
2.0 | 0 | and white line
2.0 | 0 | white line between
2.0 | 0 | line between the
2.0 | 0 | between the sentences
2.0 | 0 | nblggh vvj https
2.0 | 0 | vvj https www
2.0 | 0 | it if you
2.0 | 0 | know what the
2.0 | 0 | the top right
2.0 | 0 | on the right
2.0 | 0 | in microsoft store
2.0 | 0 | i have not
2.0 | 0 | NOT_custom NOT_headers NOT_to
2.0 | 0 | NOT_headers NOT_to NOT_the
2.0 | 0 | NOT_to NOT_the NOT_content
2.0 | 0 | content transfer encoding
2.0 | 0 | check to see
2.0 | 0 | NOT_want NOT_to NOT_create
2.0 | 0 | it is extremely
2.0 | 0 | NOT_the NOT_phone NOT_build
2.0 | 0 | NOT_name NOT_is NOT_not
2.0 | 0 | and it doesn't
2.0 | 0 | the original text
2.0 | 0 | the new windows
2.0 | 0 | length of iap
2.0 | 0 | the standard format
2.0 | 0 | standard format for
2.0 | 0 | currently you cannot
2.0 | 0 | would be that
2.0 | 0 | the top left
2.0 | 0 | browser which is
2.0 | 0 | login to feedly
2.0 | 0 | save an article
2.0 | 0 | but i have
2.0 | 0 | links in the
2.0 | 0 | to log into
2.0 | 0 | on the page
2.0 | 0 | you can't use
2.0 | 0 | can't find any
2.0 | 0 | access to them
2.0 | 0 | in browser and
2.0 | 0 | if you don't
2.0 | 0 | read an article
2.0 | 0 | changed in the
2.0 | 0 | window or tab
2.0 | 0 | or in case
2.0 | 0 | it into the
2.0 | 0 | it opens in
2.0 | 0 | browser and mobile
2.0 | 0 | is pretty annoying
2.0 | 0 | a pop up
2.0 | 0 | i love feedly
2.0 | 0 | this function is
2.0 | 0 | the audio file
2.0 | 0 | and i think
2.0 | 0 | i don't need
2.0 | 0 | the use case
2.0 | 0 | due to the
2.0 | 0 | i have noticed
2.0 | 0 | use google auth
2.0 | 0 | is very nice
2.0 | 0 | dev center account
2.0 | 0 | the build in
2.0 | 0 | best regards and
2.0 | 0 | regards and a
2.0 | 0 | some of our
2.0 | 0 | previous versions of
2.0 | 0 | a good amount
2.0 | 0 | good amount of
2.0 | 0 | data is in
2.0 | 0 | the user a
2.0 | 0 | here is the
2.0 | 0 | file extension to
2.0 | 0 | is a real
2.0 | 0 | but it seems
2.0 | 0 | it will not
2.0 | 0 | works as expected
2.0 | 0 | and they all
2.0 | 0 | the age ratings
2.0 | 0 | just to get
2.0 | 0 | not NOT_work NOT_in
2.0 | 0 | NOT_on NOT_windows NOT_
2.0 | 0 | our app is
2.0 | 0 | the microsoft store
2.0 | 0 | our uwp app
2.0 | 0 | windows fall creators
2.0 | 0 | starting and working
2.0 | 0 | working on our
2.0 | 0 | the native tool
2.0 | 0 | native tool chain
2.0 | 0 | NOT_the NOT_certification NOT_process
2.0 | 0 | NOT_part NOT_of NOT_the
2.0 | 0 | have to tap
2.0 | 0 | reveal the options
2.0 | 0 | the options on
2.0 | 0 | options on the
2.0 | 0 | the user will
2.0 | 0 | the same file
2.0 | 0 | same file extension
2.0 | 0 | windows server but
2.0 | 0 | and seconds on
2.0 | 0 | seconds on windows
2.0 | 0 | not NOT_want NOT_to
2.0 | 0 | know if it
2.0 | 0 | i'm currently working
2.0 | 0 | currently working on
2.0 | 0 | that has a
2.0 | 0 | in the page
2.0 | 0 | buffer overrun while
2.0 | 0 | overrun while writing
2.0 | 0 | while writing to
2.0 | 0 | the writable size
2.0 | 0 | writable size is
2.0 | 0 | bytes but '
2.0 | 0 | but ' '
2.0 | 0 | ' ' bytes
2.0 | 0 | ' bytes might
2.0 | 0 | bytes might be
2.0 | 0 | might be written
2.0 | 0 | apps but not
2.0 | 0 | be found in
2.0 | 0 | the above is
2.0 | 0 | we can't use
2.0 | 0 | app to use
2.0 | 0 | can only be
2.0 | 0 | sp and tm
2.0 | 0 | event of the
2.0 | 0 | commandbar in the
2.0 | 0 | the ui components
2.0 | 0 | loged in user
2.0 | 0 | to the event
2.0 | 0 | NOT_on NOT_the NOT_xbox
2.0 | 0 | apis as they
2.0 | 0 | to the xbox
2.0 | 0 | the add on
1.925999418556223 | 0 | i need to
1.9068905956085187 | 0 | as a developer
1.8744691179161412 | 0 | it is possible
1.8744691179161412 | 0 | a windows phone
1.8744691179161412 | 0 | most of the
1.84799690655495 | 0 | of the app
1.8073549220576042 | 0 | one of the
1.8073549220576042 | 0 | is not NOT_a
1.8073549220576042 | 0 | i can use
1.8073549220576042 | 0 | the developer to
1.8073549220576042 | 0 | third party apps
1.8073549220576042 | 0 | for the user
1.8073549220576042 | 0 | the back button
1.8073549220576042 | 0 | in the phone
1.8073549220576042 | 1 | possible to add
1.8073549220576042 | 1 | should not NOT_be
1.8073549220576042 | 0 | i think it's
1.8073549220576042 | 0 | that this is
1.8073549220576042 | 0 | the media library
1.8073549220576042 | 0 | to do with
1.8073549220576042 | 0 | in the new
1.8073549220576042 | 0 | on the device
1.8073549220576042 | 0 | as soon as
1.8073549220576042 | 1 | so that the
1.8073549220576042 | 1 | suggestion is to
1.8073549220576042 | 0 | a uwp app
1.7655347463629771 | 0 | to do this
1.7369655941662063 | 1 | make it possible
1.736965594166206 | 0 | at the bottom
1.7162070339994093 | 1 | an option to
1.7004397181410922 | 0 | if you have
1.7004397181410922 | 0 | if the user
1.7004397181410922 | 0 | the list of
1.7004397181410922 | 0 | this would be
1.6629650127224294 | 0 | to create a
1.5849625007211563 | 1 | please enable removing
1.5849625007211563 | 1 | enable removing language
1.5849625007211563 | 1 | removing language code
1.5849625007211563 | 1 | code from the
1.5849625007211563 | 1 | dev center language
1.5849625007211563 | 1 | center language history
1.5849625007211563 | 1 | language history for
1.5849625007211563 | 1 | history for example
1.5849625007211563 | 1 | ru laguages and
1.5849625007211563 | 1 | laguages and you
1.5849625007211563 | 1 | and you published
1.5849625007211563 | 1 | you published this
1.5849625007211563 | 1 | published this xap
1.5849625007211563 | 1 | the store then
1.5849625007211563 | 1 | store then it
1.5849625007211563 | 1 | tile localization which
1.5849625007211563 | 1 | localization which is
1.5849625007211563 | 1 | which is bad
1.5849625007211563 | 0 | when i removed
1.5849625007211563 | 0 | removed the ru
1.5849625007211563 | 0 | language code and
1.5849625007211563 | 0 | code and published
1.5849625007211563 | 0 | and published my
1.5849625007211563 | 0 | published my new
1.5849625007211563 | 0 | new xap version
1.5849625007211563 | 0 | old xap version
1.5849625007211563 | 0 | version still remains
1.5849625007211563 | 0 | with replaced and
1.5849625007211563 | 0 | replaced and unpublished
1.5849625007211563 | 0 | NOT_version NOT_and NOT_this
1.5849625007211563 | 0 | NOT_and NOT_this NOT_causes
1.5849625007211563 | 0 | NOT_this NOT_causes NOT_me
1.5849625007211563 | 0 | NOT_causes NOT_me NOT_very
1.5849625007211563 | 0 | NOT_me NOT_very NOT_serious
1.5849625007211563 | 0 | of my users
1.5849625007211563 | 0 | my users will
1.5849625007211563 | 0 | users will still
1.5849625007211563 | 0 | will still receive
1.5849625007211563 | 0 | still receive the
1.5849625007211563 | 0 | receive the old
1.5849625007211563 | 0 | the store randomly
1.5849625007211563 | 0 | store randomly gives
1.5849625007211563 | 0 | randomly gives the
1.5849625007211563 | 0 | gives the old
1.5849625007211563 | 0 | or the new
1.5849625007211563 | 0 | has a wp
1.5849625007211563 | 0 | wp version and
1.5849625007211563 | 0 | version and a
1.5849625007211563 | 0 | and a wp
1.5849625007211563 | 0 | wp version xap
1.5849625007211563 | 0 | the wp xap
1.5849625007211563 | 0 | wp xap works
1.5849625007211563 | 0 | xap works only
1.5849625007211563 | 0 | wp and the
1.5849625007211563 | 0 | sometimes the store
1.5849625007211563 | 0 | the store gives
1.5849625007211563 | 0 | store gives the
1.5849625007211563 | 0 | gives the wrong
1.5849625007211563 | 0 | the wrong wp
1.5849625007211563 | 0 | to windows phone
1.5849625007211563 | 0 | windows phone users
1.5849625007211563 | 1 | remove the ru
1.5849625007211563 | 1 | code from my
1.5849625007211563 | 1 | my app 'language
1.5849625007211563 | 1 | app 'language history'
1.5849625007211563 | 0 | in a very
1.5849625007211563 | 0 | write a lot
1.5849625007211563 | 1 | or add and
1.5849625007211563 | 1 | add and implement
1.5849625007211563 | 1 | and implement an
1.5849625007211563 | 1 | implement an appreslib
1.5849625007211563 | 1 | mui for the
1.5849625007211563 | 1 | for the ru
1.5849625007211563 | 1 | ru language culture
1.5849625007211563 | 1 | language culture in
1.5849625007211563 | 1 | culture in the
1.5849625007211563 | 1 | the documentation appreslib
1.5849625007211563 | 1 | mui exist only
1.5849625007211563 | 1 | exist only for
1.5849625007211563 | 1 | only for ru
1.5849625007211563 | 1 | for ru ru
1.5849625007211563 | 1 | ru ru and
1.5849625007211563 | 1 | ru and not
1.5849625007211563 | 1 | not NOT_for NOT_ru
1.5849625007211563 | 1 | NOT_ru NOT_culture NOT_http
1.5849625007211563 | 1 | NOT_culture NOT_http NOT_msdn
1.5849625007211563 | 1 | windowsphone develop ff
1.5849625007211563 | 1 | develop ff v
1.5849625007211563 | 0 | of times the
1.5849625007211563 | 0 | if i press
1.5849625007211563 | 0 | if i say
1.5849625007211563 | 0 | other little bugs
1.5849625007211563 | 0 | little bugs with
1.5849625007211563 | 0 | bugs with my
1.5849625007211563 | 0 | with my lumia
1.5849625007211563 | 0 | my lumia before
1.5849625007211563 | 0 | lumia before first
1.5849625007211563 | 0 | before first wp
1.5849625007211563 | 0 | first wp upgrade
1.5849625007211563 | 0 | wp upgrade work
1.5849625007211563 | 0 | upgrade work fine
1.5849625007211563 | 0 | work fine with
1.5849625007211563 | 0 | fine with vocal
1.5849625007211563 | 0 | with vocal commands
1.5849625007211563 | 0 | vocal commands but
1.5849625007211563 | 0 | commands but from
1.5849625007211563 | 0 | seems there is
1.5849625007211563 | 0 | is an issue
1.5849625007211563 | 0 | with the sd
1.5849625007211563 | 0 | sd card in
1.5849625007211563 | 0 | working on an
1.5849625007211563 | 0 | make the app
1.5849625007211563 | 0 | and because the
1.5849625007211563 | 0 | because the same
1.5849625007211563 | 0 | come back to
1.5849625007211563 | 0 | all the saved
1.5849625007211563 | 0 | the saved and
1.5849625007211563 | 0 | saved and live
1.5849625007211563 | 0 | and live data
1.5849625007211563 | 0 | live data are
1.5849625007211563 | 0 | NOT_there NOT_is NOT_no
1.5849625007211563 | 0 | windows phone platform
1.5849625007211563 | 0 | tried three different
1.5849625007211563 | 1 | give developers the
1.5849625007211563 | 1 | developers the option
1.5849625007211563 | 1 | when they reach
1.5849625007211563 | 1 | they reach the
1.5849625007211563 | 1 | reach the threshold
1.5849625007211563 | 0 | bug with the
1.5849625007211563 | 0 | the push service
1.5849625007211563 | 0 | when im on
1.5849625007211563 | 0 | mobile data connection
1.5849625007211563 | 0 | when i turn
1.5849625007211563 | 0 | i turn off
1.5849625007211563 | 0 | and turn the
1.5849625007211563 | 0 | new bank account
1.5849625007211563 | 0 | should be in
1.5849625007211563 | 0 | i don't want
1.5849625007211563 | 0 | in a country
1.5849625007211563 | 0 | country in my
1.5849625007211563 | 0 | in my account
1.5849625007211563 | 0 | there is another
1.5849625007211563 | 0 | is another post
1.5849625007211563 | 0 | another post that
1.5849625007211563 | 0 | post that i
1.5849625007211563 | 0 | that i voted
1.5849625007211563 | 0 | because i can't
